"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 01, 2018","14,278.5","14,750.0","14,900.0","13,990.0","0.59K","-3.20%"
"Dec 31, 2017","14,750.0","13,890.0","15,450.0","13,697.2","0.70K","6.19%"
"Dec 30, 2017","13,890.0","15,135.0","15,136.4","13,450.0","0.67K","-8.23%"
"Dec 29, 2017","15,135.0","15,350.0","16,000.0","14,570.0","0.64K","-1.40%"
"Dec 28, 2017","15,350.0","16,110.6","16,300.0","15,000.0","0.68K","-4.72%"
"Dec 27, 2017","16,110.6","16,248.3","16,802.1","15,150.0","0.61K","-0.85%"
"Dec 26, 2017","16,248.3","14,310.1","16,750.0","14,168.2","0.91K","13.54%"
"Dec 25, 2017","14,310.1","14,062.0","14,822.2","13,688.7","0.73K","1.76%"
"Dec 24, 2017","14,062.0","14,855.0","15,224.9","13,181.9","1.01K","-5.34%"
"Dec 23, 2017","14,855.0","13,842.8","16,000.0","13,800.0","1.00K","7.31%"
"Dec 22, 2017","13,842.8","15,340.0","15,658.2","11,122.0","1.89K","-9.76%"
"Dec 21, 2017","15,340.0","16,582.0","16,950.0","14,971.0","0.90K","-7.49%"
"Dec 20, 2017","16,582.0","17,837.4","17,950.0","15,880.0","0.85K","-7.04%"
"Dec 19, 2017","17,837.4","18,719.9","18,849.0","16,800.0","0.80K","-4.71%"
"Dec 18, 2017","18,719.9","19,250.0","19,300.0","18,200.0","0.67K","-2.75%"
"Dec 17, 2017","19,250.0","19,300.0","19,900.0","18,558.0","0.70K","-0.26%"
"Dec 16, 2017","19,300.0","17,649.9","19,606.3","17,240.0","0.61K","9.35%"
"Dec 15, 2017","17,649.9","16,371.5","18,199.0","16,325.0","0.80K","7.81%"
"Dec 14, 2017","16,371.5","16,288.7","16,642.2","15,800.0","0.66K","0.51%"
"Dec 13, 2017","16,288.7","16,425.2","16,681.0","15,559.4","0.66K","-0.83%"
"Dec 12, 2017","16,425.2","16,435.0","17,000.0","16,000.0","0.73K","-0.06%"
"Dec 11, 2017","16,435.0","15,339.9","17,000.0","15,299.9","0.76K","7.14%"
"Dec 10, 2017","15,339.9","14,930.0","15,999.0","13,791.0","0.42K","2.75%"
"Dec 09, 2017","14,930.0","16,035.1","16,099.0","12,730.0","0.94K","-6.89%"
"Dec 08, 2017","16,035.1","17,000.0","17,135.8","14,350.0","1.09K","-5.68%"
"Dec 07, 2017","17,000.0","14,055.0","17,000.0","13,580.0","1.05K","20.95%"
"Dec 06, 2017","14,055.0","11,788.2","14,500.0","11,767.4","0.94K","19.23%"
"Dec 05, 2017","11,788.2","11,490.0","11,820.3","11,459.5","0.61K","2.60%"
"Dec 04, 2017","11,490.0","11,188.3","11,501.0","10,900.0","0.67K","2.70%"
"Dec 03, 2017","11,188.3","10,889.0","11,750.0","10,600.0","0.78K","2.75%"
"Dec 02, 2017","10,889.0","10,640.7","11,000.0","10,550.1","0.60K","2.33%"
"Dec 01, 2017","10,640.7","10,020.0","10,698.0","9,481.8","0.72K","6.19%"
"Nov 30, 2017","10,020.0","9,838.0","10,700.0","9,001.0","0.91K","1.85%"
"Nov 29, 2017","9,838.0","9,905.2","11,127.7","8,700.0","1.17K","-0.68%"
"Nov 28, 2017","9,905.2","9,518.5","9,905.3","9,420.0","0.49K","4.06%"
"Nov 27, 2017","9,518.5","9,068.1","9,600.0","9,050.0","0.63K","4.97%"
"Nov 26, 2017","9,068.1","8,570.2","9,300.0","8,570.2","0.67K","5.81%"
"Nov 25, 2017","8,570.2","8,085.0","8,595.0","8,001.0","0.62K","6.00%"
"Nov 24, 2017","8,085.0","8,033.0","8,269.0","7,915.7","0.64K","0.65%"
"Nov 23, 2017","8,033.0","8,120.0","8,184.0","8,000.9","0.59K","-1.07%"
"Nov 22, 2017","8,120.0","8,110.0","8,184.0","8,010.0","0.52K","0.12%"
"Nov 21, 2017","8,110.0","8,009.4","8,149.5","7,801.0","0.45K","1.26%"
"Nov 20, 2017","8,009.4","7,819.6","8,087.0","7,678.4","0.61K","2.43%"
"Nov 19, 2017","7,819.6","7,626.8","7,848.0","7,535.0","0.51K","2.53%"
"Nov 18, 2017","7,626.8","7,602.0","7,728.0","7,430.0","0.52K","0.33%"
"Nov 17, 2017","7,602.0","7,601.0","7,878.0","7,350.0","0.72K","0.01%"
"Nov 16, 2017","7,601.0","7,229.9","7,798.0","7,120.0","0.73K","5.13%"
"Nov 15, 2017","7,229.9","6,613.1","7,298.5","6,608.1","0.71K","9.33%"
"Nov 14, 2017","6,613.1","6,560.0","6,743.9","6,450.0","0.55K","0.81%"
"Nov 13, 2017","6,560.0","5,909.3","6,770.0","5,860.2","0.80K","11.01%"
"Nov 12, 2017","5,909.3","6,345.1","6,509.0","5,600.0","1.09K","-6.87%"
"Nov 11, 2017","6,345.1","6,655.5","6,815.0","6,250.0","0.61K","-4.66%"
"Nov 10, 2017","6,655.5","7,053.1","7,198.0","6,400.0","0.71K","-5.64%"
"Nov 09, 2017","7,053.1","7,358.8","7,400.0","7,050.0","0.55K","-4.15%"
"Nov 08, 2017","7,358.8","7,053.2","7,559.0","7,015.0","0.57K","4.33%"
"Nov 07, 2017","7,053.2","6,998.0","7,249.0","6,998.0","0.49K","0.79%"
"Nov 06, 2017","6,998.0","7,395.0","7,418.9","6,900.0","0.61K","-5.37%"
"Nov 05, 2017","7,395.0","7,235.0","7,485.0","7,181.6","0.49K","2.21%"
"Nov 04, 2017","7,235.0","7,101.2","7,300.0","6,985.0","0.50K","1.88%"
"Nov 03, 2017","7,101.2","7,010.0","7,324.4","6,900.0","0.61K","1.30%"
"Nov 02, 2017","7,010.0","6,670.0","7,350.0","6,540.0","0.54K","5.10%"
"Nov 01, 2017","6,670.0","6,305.0","6,680.0","6,200.0","0.55K","5.79%"
"Oct 31, 2017","6,305.0","6,024.9","6,305.0","5,950.0","0.53K","4.65%"
"Oct 30, 2017","6,024.9","5,970.0","6,089.1","5,900.2","0.50K","0.92%"
"Oct 29, 2017","5,970.0","5,716.6","6,030.0","5,700.0","0.50K","4.43%"
"Oct 28, 2017","5,716.6","5,748.8","5,799.0","5,619.9","0.41K","-0.56%"
"Oct 27, 2017","5,748.8","5,845.6","5,912.0","5,686.1","0.44K","-1.66%"
"Oct 26, 2017","5,845.6","5,678.5","5,940.0","5,600.0","0.42K","2.94%"
"Oct 25, 2017","5,678.5","5,499.1","5,700.0","5,399.2","0.53K","3.26%"
"Oct 24, 2017","5,499.1","5,750.0","5,785.0","5,499.1","0.49K","-4.36%"
"Oct 23, 2017","5,750.0","5,884.7","5,970.0","5,569.9","0.49K","-2.29%"
"Oct 22, 2017","5,884.7","5,913.2","5,970.0","5,652.0","0.44K","-0.48%"
"Oct 21, 2017","5,913.2","5,790.0","6,050.0","5,750.1","0.44K","2.13%"
"Oct 20, 2017","5,790.0","5,610.0","5,900.0","5,429.5","0.48K","3.21%"
"Oct 19, 2017","5,610.0","5,493.0","5,650.0","5,448.0","0.40K","2.13%"
"Oct 18, 2017","5,493.0","5,473.2","5,500.0","5,050.0","0.31K","0.36%"
"Oct 17, 2017","5,473.2","5,481.0","5,506.4","5,430.0","0.25K","-0.14%"
"Oct 16, 2017","5,481.0","5,410.5","5,501.0","5,347.1","0.36K","1.30%"
"Oct 15, 2017","5,410.5","5,510.0","5,550.0","5,267.6","0.47K","-1.81%"
"Oct 14, 2017","5,510.0","5,365.0","5,528.7","5,277.0","0.41K","2.70%"
"Oct 13, 2017","5,365.0","5,209.4","5,550.0","5,171.1","0.61K","2.99%"
"Oct 12, 2017","5,209.4","4,734.8","5,247.0","4,730.0","0.66K","10.02%"
"Oct 11, 2017","4,734.8","4,731.6","4,800.0","4,705.0","0.32K","0.07%"
"Oct 10, 2017","4,731.6","4,745.7","4,844.0","4,707.0","0.33K","-0.30%"
"Oct 09, 2017","4,745.7","4,545.0","4,839.0","4,455.0","0.38K","4.42%"
"Oct 08, 2017","4,545.0","4,366.4","4,550.0","4,350.0","0.31K","4.09%"
"Oct 07, 2017","4,366.4","4,315.0","4,398.0","4,281.0","0.33K","1.19%"
"Oct 06, 2017","4,315.0","4,291.1","4,370.1","4,280.0","0.18K","0.56%"
"Oct 05, 2017","4,291.1","4,211.0","4,344.0","4,100.0","0.33K","1.90%"
"Oct 04, 2017","4,211.0","4,276.5","4,338.0","4,136.5","0.33K","-1.53%"
"Oct 03, 2017","4,276.5","4,360.0","4,390.0","4,240.0","0.21K","-1.92%"
"Oct 02, 2017","4,360.0","4,326.2","4,425.0","4,307.1","0.20K","0.78%"
"Oct 01, 2017","4,326.2","4,284.0","4,340.0","4,220.0","0.23K","0.99%"
"Sep 30, 2017","4,284.0","4,135.0","4,291.8","4,122.0","0.25K","3.60%"
"Sep 29, 2017","4,135.0","4,140.2","4,193.0","4,020.0","0.31K","-0.13%"
"Sep 28, 2017","4,140.2","4,160.0","4,200.0","4,060.0","0.33K","-0.48%"
"Sep 27, 2017","4,160.0","3,886.1","4,169.0","3,885.0","0.33K","7.05%"
"Sep 26, 2017","3,886.1","3,882.5","3,940.0","3,855.0","0.28K","0.09%"
"Sep 25, 2017","3,882.5","3,666.1","3,926.0","3,630.0","0.33K","5.90%"
"Sep 24, 2017","3,666.1","3,724.4","3,732.4","3,590.0","0.31K","-1.57%"
"Sep 23, 2017","3,724.4","3,611.4","3,812.8","3,500.4","0.33K","3.13%"
"Sep 22, 2017","3,611.4","3,675.0","3,800.0","3,457.4","0.27K","-1.73%"
"Sep 21, 2017","3,675.0","4,000.0","4,013.4","3,601.0","0.37K","-8.13%"
"Sep 20, 2017","4,000.0","3,982.0","4,058.9","3,876.5","0.31K","0.45%"
"Sep 19, 2017","3,982.0","4,150.3","4,177.0","3,925.5","0.33K","-4.06%"
"Sep 18, 2017","4,150.3","3,765.5","4,160.0","3,765.5","0.34K","10.22%"
"Sep 17, 2017","3,765.5","3,795.0","3,849.0","3,600.0","0.33K","-0.78%"
"Sep 16, 2017","3,795.0","3,825.0","4,050.0","3,700.0","0.33K","-0.78%"
"Sep 15, 2017","3,825.0","3,305.1","3,999.0","2,950.0","0.76K","15.73%"
"Sep 14, 2017","3,305.1","3,949.9","4,000.0","3,300.0","0.44K","-16.32%"
"Sep 13, 2017","3,949.9","4,246.1","4,378.0","3,801.0","0.32K","-6.98%"
"Sep 12, 2017","4,246.1","4,300.1","4,400.0","4,210.0","0.32K","-1.26%"
"Sep 11, 2017","4,300.1","4,355.6","4,425.0","4,233.1","0.21K","-1.27%"
"Sep 10, 2017","4,355.6","4,390.0","4,441.0","4,200.0","0.27K","-1.15%"
"Sep 09, 2017","4,406.3","4,348.6","4,499.0","4,205.0","0.14K","1.33%"
"Sep 08, 2017","4,348.6","4,603.2","4,634.1","4,230.0","0.34K","-5.53%"
"Sep 07, 2017","4,603.2","4,558.0","4,650.0","4,470.0","0.24K","0.99%"
"Sep 06, 2017","4,558.0","4,466.2","4,699.0","4,465.0","0.25K","2.06%"
"Sep 05, 2017","4,466.2","4,324.9","4,506.0","4,130.0","0.23K","3.27%"
"Sep 04, 2017","4,324.9","4,641.0","4,750.0","4,090.7","0.44K","-6.81%"
"Sep 03, 2017","4,641.0","4,612.0","4,765.8","4,444.0","0.24K","0.63%"
"Sep 02, 2017","4,612.0","4,901.0","4,940.0","4,495.0","0.32K","-5.90%"
"Sep 01, 2017","4,901.0","4,682.0","4,940.0","4,655.0","0.25K","4.68%"
"Aug 31, 2017","4,682.0","4,521.1","4,725.0","4,500.0","0.23K","3.56%"
"Aug 30, 2017","4,521.1","4,513.0","4,550.0","4,444.0","0.22K","0.18%"
"Aug 29, 2017","4,513.0","4,315.6","4,560.0","4,285.1","0.24K","4.57%"
"Aug 28, 2017","4,315.6","4,273.0","4,351.0","4,200.0","0.24K","1.00%"
"Aug 27, 2017","4,273.0","4,270.0","4,320.0","4,223.7","0.24K","0.07%"
"Aug 26, 2017","4,270.0","4,260.0","4,300.6","4,208.0","0.23K","0.24%"
"Aug 25, 2017","4,260.0","4,254.0","4,360.0","4,200.0","0.24K","0.14%"
"Aug 24, 2017","4,254.0","4,096.0","4,270.0","4,050.0","0.25K","3.86%"
"Aug 23, 2017","4,096.0","4,055.7","4,203.0","4,000.0","0.25K","0.99%"
"Aug 22, 2017","4,055.7","4,000.0","4,100.0","3,522.0","0.27K","1.39%"
"Aug 21, 2017","4,000.0","4,085.0","4,099.0","3,968.0","0.26K","-2.08%"
"Aug 20, 2017","4,085.0","4,100.6","4,149.4","4,000.0","0.15K","-0.38%"
"Aug 19, 2017","4,100.6","4,113.1","4,190.0","3,920.0","0.24K","-0.30%"
"Aug 18, 2017","4,113.1","4,247.9","4,290.0","4,005.0","0.26K","-3.17%"
"Aug 17, 2017","4,247.9","4,210.0","4,320.0","4,107.0","0.26K","0.90%"
"Aug 16, 2017","4,210.0","4,060.9","4,300.0","3,821.0","0.29K","3.67%"
"Aug 15, 2017","4,060.9","4,200.4","4,500.0","3,800.0","0.40K","-3.32%"
"Aug 14, 2017","4,200.4","4,030.0","4,245.2","3,872.2","0.23K","4.23%"
"Aug 13, 2017","4,030.0","3,790.0","4,194.9","3,684.0","0.36K","6.33%"
"Aug 12, 2017","3,790.0","3,550.0","3,920.0","3,503.0","0.24K","6.76%"
"Aug 11, 2017","3,550.0","3,362.2","3,580.0","3,362.2","0.26K","5.58%"
"Aug 10, 2017","3,362.2","3,315.0","3,393.0","3,280.0","0.22K","1.43%"
"Aug 09, 2017","3,315.0","3,335.0","3,347.9","3,180.0","0.25K","-0.60%"
"Aug 08, 2017","3,335.0","3,276.0","3,348.6","3,259.0","0.23K","1.80%"
"Aug 07, 2017","3,276.0","3,154.0","3,350.0","3,131.0","0.22K","3.87%"
"Aug 06, 2017","3,154.0","3,090.0","3,180.0","3,031.1","0.17K","2.07%"
"Aug 05, 2017","3,090.0","2,796.0","3,180.0","2,780.3","0.24K","10.52%"
"Aug 04, 2017","2,796.0","2,715.3","2,800.0","2,715.1","0.14K","2.97%"
"Aug 03, 2017","2,715.3","2,683.5","2,750.0","2,650.0","0.12K","1.19%"
"Aug 02, 2017","2,683.5","2,622.6","2,721.6","2,607.0","0.12K","2.32%"
"Aug 01, 2017","2,622.6","2,728.9","2,780.0","2,530.0","0.19K","-3.89%"
"Jul 31, 2017","2,728.9","2,683.3","2,745.1","2,199.0","0.19K","1.70%"
"Jul 30, 2017","2,683.3","2,679.0","2,758.4","2,573.9","0.23K","0.16%"
"Jul 29, 2017","2,679.0","2,703.0","2,715.0","2,600.0","0.13K","-0.89%"
"Jul 28, 2017","2,703.0","2,625.0","2,748.0","2,607.2","0.23K","2.97%"
"Jul 27, 2017","2,625.0","2,515.0","2,625.0","2,485.0","0.27K","4.37%"
"Jul 26, 2017","2,515.0","2,582.0","2,630.0","2,422.0","0.21K","-2.60%"
"Jul 25, 2017","2,582.0","2,749.0","2,749.0","2,531.0","0.26K","-6.07%"
"Jul 24, 2017","2,749.0","2,710.1","2,753.6","2,700.0","0.12K","1.44%"
"Jul 23, 2017","2,710.1","2,779.2","2,815.0","2,660.0","0.20K","-2.49%"
"Jul 22, 2017","2,779.2","2,670.6","2,860.0","2,653.2","0.21K","4.07%"
"Jul 21, 2017","2,670.6","2,736.9","2,770.0","2,572.0","0.16K","-2.42%"
"Jul 20, 2017","2,736.9","2,301.8","2,817.8","2,291.1","0.41K","18.90%"
"Jul 19, 2017","2,301.8","2,285.0","2,385.3","2,251.0","0.18K","0.74%"
"Jul 18, 2017","2,285.0","2,179.5","2,356.4","2,138.1","0.24K","4.84%"
"Jul 17, 2017","2,179.5","1,957.6","2,220.9","1,944.8","0.28K","11.33%"
"Jul 16, 2017","1,957.6","2,078.8","2,101.0","1,840.0","0.25K","-5.83%"
"Jul 15, 2017","2,078.8","2,282.0","2,300.0","2,000.0","0.28K","-8.90%"
"Jul 14, 2017","2,282.0","2,378.6","2,390.5","2,244.0","0.27K","-4.06%"
"Jul 13, 2017","2,378.6","2,415.0","2,451.0","2,357.6","0.19K","-1.51%"
"Jul 12, 2017","2,415.0","2,400.4","2,465.0","2,342.1","0.19K","0.61%"
"Jul 11, 2017","2,400.4","2,480.0","2,500.0","2,328.8","0.25K","-3.21%"
"Jul 10, 2017","2,480.0","2,600.0","2,608.0","2,415.0","0.24K","-4.62%"
"Jul 09, 2017","2,600.0","2,591.1","2,614.0","2,582.3","0.22K","0.34%"
"Jul 08, 2017","2,591.1","2,568.7","2,610.0","2,546.0","0.19K","0.87%"
"Jul 07, 2017","2,568.7","2,607.0","2,614.0","2,537.0","0.21K","-1.47%"
"Jul 06, 2017","2,607.0","2,600.3","2,619.0","2,600.1","0.19K","0.26%"
"Jul 05, 2017","2,600.3","2,608.0","2,620.0","2,555.0","0.20K","-0.29%"
"Jul 04, 2017","2,608.0","2,593.0","2,645.7","2,580.0","0.22K","0.58%"
"Jul 03, 2017","2,593.0","2,550.0","2,605.0","2,530.0","0.18K","1.69%"
"Jul 02, 2017","2,550.0","2,505.0","2,550.0","2,485.0","0.22K","1.79%"
"Jul 01, 2017","2,505.0","2,559.7","2,625.0","2,500.0","0.22K","-2.14%"
"Jun 30, 2017","2,559.7","2,570.1","2,640.7","2,512.0","0.23K","-0.41%"
"Jun 29, 2017","2,570.1","2,593.1","2,677.0","2,540.0","0.22K","-0.89%"
"Jun 28, 2017","2,593.1","2,530.0","2,677.0","2,477.0","0.19K","2.49%"
"Jun 27, 2017","2,530.0","2,517.0","2,649.9","2,354.0","0.34K","0.52%"
"Jun 26, 2017","2,517.0","2,640.0","2,669.3","2,440.0","0.21K","-4.66%"
"Jun 25, 2017","2,640.0","2,695.1","2,743.5","2,574.0","0.15K","-2.04%"
"Jun 24, 2017","2,695.1","2,762.0","2,780.0","2,632.0","0.21K","-2.42%"
"Jun 23, 2017","2,762.0","2,724.7","2,776.0","2,711.0","0.07K","1.37%"
"Jun 22, 2017","2,724.7","2,745.0","2,780.0","2,647.8","0.22K","-0.74%"
"Jun 21, 2017","2,745.0","2,719.8","2,800.0","2,700.0","0.14K","0.93%"
"Jun 20, 2017","2,719.8","2,610.0","2,820.0","2,598.3","0.23K","4.21%"
"Jun 19, 2017","2,610.0","2,571.0","2,640.0","2,502.4","0.20K","1.52%"
"Jun 18, 2017","2,571.0","2,664.0","2,680.0","2,512.0","0.20K","-3.49%"
"Jun 17, 2017","2,664.0","2,557.4","2,695.0","2,553.0","0.21K","4.17%"
"Jun 16, 2017","2,557.4","2,526.0","2,677.6","2,469.0","0.16K","1.25%"
"Jun 15, 2017","2,526.0","2,648.0","2,750.0","2,366.1","0.48K","-4.61%"
"Jun 14, 2017","2,648.0","2,736.0","2,805.0","2,646.0","0.59K","-3.22%"
"Jun 13, 2017","2,736.0","2,613.0","2,793.8","2,613.0","0.19K","4.71%"
"Jun 12, 2017","2,613.0","2,885.0","2,899.9","2,470.0","0.87K","-9.43%"
"Jun 11, 2017","2,885.0","2,805.0","2,890.0","2,800.0","0.13K","2.85%"
"Jun 10, 2017","2,805.0","2,727.9","2,853.0","2,705.0","0.20K","2.83%"
"Jun 09, 2017","2,727.9","2,688.3","2,792.0","2,682.0","0.16K","1.47%"
"Jun 08, 2017","2,688.3","2,686.8","2,746.0","2,626.0","0.09K","0.06%"
"Jun 07, 2017","2,686.8","2,740.0","2,777.4","2,600.0","0.14K","-1.94%"
"Jun 06, 2017","2,740.0","2,589.4","2,810.0","2,560.0","0.24K","5.82%"
"Jun 05, 2017","2,589.4","2,445.2","2,595.0","2,429.0","0.15K","5.89%"
"Jun 04, 2017","2,445.2","2,478.4","2,507.4","2,358.0","0.19K","-1.34%"
"Jun 03, 2017","2,478.4","2,386.0","2,600.0","2,363.4","0.20K","3.87%"
"Jun 02, 2017","2,386.0","2,297.0","2,400.0","2,285.0","0.17K","3.88%"
"Jun 01, 2017","2,297.0","2,164.0","2,340.0","2,150.0","0.19K","6.15%"
"May 31, 2017","2,164.0","2,110.0","2,218.0","2,061.3","0.49K","2.56%"
"May 30, 2017","2,110.0","2,165.0","2,292.9","1,850.6","0.56K","-2.54%"
"May 29, 2017","2,165.0","2,135.0","2,250.0","1,972.0","0.21K","1.41%"
"May 28, 2017","2,135.0","1,993.6","2,271.0","1,987.6","0.19K","7.09%"
"May 27, 2017","1,993.6","2,246.0","2,320.0","1,824.1","0.58K","-11.24%"
"May 26, 2017","2,246.0","2,308.0","2,581.9","2,031.2","0.47K","-2.69%"
"May 25, 2017","2,308.0","2,448.1","2,784.6","2,250.0","0.60K","-5.72%"
"May 24, 2017","2,448.1","2,264.4","2,550.0","2,250.0","0.59K","8.11%"
"May 23, 2017","2,264.4","2,131.4","2,284.2","2,128.0","0.14K","6.24%"
"May 22, 2017","2,131.4","2,027.0","2,222.0","2,019.0","0.36K","5.15%"
"May 21, 2017","2,027.0","1,986.7","2,060.0","1,983.0","0.17K","2.03%"
"May 20, 2017","1,986.7","1,929.9","1,995.0","1,928.4","0.18K","2.94%"
"May 19, 2017","1,929.9","1,840.0","1,971.6","1,840.0","0.20K","4.89%"
"May 18, 2017","1,840.0","1,751.8","1,857.0","1,750.3","0.21K","5.03%"
"May 17, 2017","1,751.8","1,702.0","1,778.2","1,686.8","0.22K","2.93%"
"May 16, 2017","1,702.0","1,693.2","1,712.0","1,652.6","0.21K","0.52%"
"May 15, 2017","1,693.2","1,744.9","1,795.0","1,676.0","0.20K","-2.96%"
"May 14, 2017","1,744.9","1,751.2","1,785.0","1,718.4","0.17K","-0.36%"
"May 13, 2017","1,751.2","1,701.2","1,760.0","1,616.4","0.18K","2.94%"
"May 12, 2017","1,701.2","1,777.2","1,806.4","1,655.0","0.24K","-4.28%"
"May 11, 2017","1,777.2","1,715.0","1,851.6","1,705.0","0.16K","3.63%"
"May 10, 2017","1,715.0","1,647.5","1,719.0","1,635.0","0.21K","4.10%"
"May 09, 2017","1,647.5","1,625.4","1,721.0","1,612.1","0.22K","1.36%"
"May 08, 2017","1,625.4","1,509.6","1,626.0","1,505.0","0.14K","7.67%"
"May 07, 2017","1,509.6","1,505.8","1,527.0","1,467.7","0.22K","0.25%"
"May 06, 2017","1,505.8","1,487.5","1,527.0","1,471.8","0.18K","1.23%"
"May 05, 2017","1,487.5","1,452.8","1,533.3","1,448.0","0.19K","2.39%"
"May 04, 2017","1,452.8","1,427.6","1,541.2","1,380.0","0.25K","1.77%"
"May 03, 2017","1,427.6","1,408.0","1,430.0","1,377.1","0.19K","1.39%"
"May 02, 2017","1,408.0","1,371.3","1,434.0","1,362.8","0.22K","2.68%"
"May 01, 2017","1,371.3","1,301.8","1,386.0","1,296.3","0.22K","5.34%"
"Apr 30, 2017","1,301.8","1,298.8","1,308.0","1,282.6","0.22K","0.23%"
"Apr 29, 2017","1,298.8","1,293.0","1,300.0","1,280.0","0.16K","0.45%"
"Apr 28, 2017","1,293.0","1,298.0","1,318.7","1,275.3","0.22K","-0.39%"
"Apr 27, 2017","1,298.0","1,277.9","1,318.0","1,270.0","0.11K","1.57%"
"Apr 26, 2017","1,277.9","1,261.4","1,287.0","1,255.7","0.22K","1.31%"
"Apr 25, 2017","1,261.4","1,238.0","1,267.0","1,236.4","0.19K","1.89%"
"Apr 24, 2017","1,238.0","1,240.0","1,240.1","1,230.1","0.22K","-0.16%"
"Apr 23, 2017","1,240.0","1,233.7","1,247.8","1,218.2","0.21K","0.51%"
"Apr 22, 2017","1,233.7","1,238.6","1,241.0","1,205.9","0.18K","-0.40%"
"Apr 21, 2017","1,238.6","1,218.2","1,239.9","1,218.2","0.20K","1.67%"
"Apr 20, 2017","1,218.2","1,209.0","1,230.0","1,203.8","0.16K","0.76%"
"Apr 19, 2017","1,209.0","1,209.0","1,210.7","1,189.2","0.20K","0.00%"
"Apr 18, 2017","1,209.0","1,191.8","1,210.7","1,190.0","0.11K","1.45%"
"Apr 17, 2017","1,191.8","1,175.0","1,199.0","1,169.0","0.13K","1.43%"
"Apr 16, 2017","1,175.0","1,174.6","1,178.8","1,148.1","0.17K","0.04%"
"Apr 15, 2017","1,174.6","1,183.6","1,187.9","1,168.0","0.19K","-0.76%"
"Apr 14, 2017","1,183.6","1,185.8","1,201.0","1,168.2","0.22K","-0.19%"
"Apr 13, 2017","1,185.8","1,203.6","1,209.0","1,167.9","0.21K","-1.48%"
"Apr 12, 2017","1,203.6","1,216.5","1,219.2","1,202.0","0.21K","-1.06%"
"Apr 11, 2017","1,216.5","1,192.9","1,222.8","1,187.0","0.16K","1.98%"
"Apr 10, 2017","1,192.9","1,195.0","1,200.0","1,185.6","0.17K","-0.18%"
"Apr 09, 2017","1,195.0","1,169.9","1,200.0","1,167.3","0.13K","2.15%"
"Apr 08, 2017","1,169.9","1,190.0","1,190.0","1,161.9","0.13K","-1.69%"
"Apr 07, 2017","1,190.0","1,188.0","1,192.3","1,173.8","0.18K","0.17%"
"Apr 06, 2017","1,188.0","1,124.6","1,198.2","1,124.6","0.21K","5.64%"
"Apr 05, 2017","1,124.6","1,125.3","1,140.0","1,110.0","0.21K","-0.07%"
"Apr 04, 2017","1,125.3","1,128.9","1,149.0","1,108.6","0.20K","-0.32%"
"Apr 03, 2017","1,128.9","1,089.0","1,143.0","1,088.0","0.19K","3.66%"
"Apr 02, 2017","1,089.0","1,085.0","1,106.0","1,070.1","0.22K","0.37%"
"Apr 01, 2017","1,085.0","1,086.0","1,095.0","1,062.0","0.21K","-0.09%"
"Mar 31, 2017","1,086.0","1,036.2","1,099.5","1,029.2","0.21K","4.81%"
"Mar 30, 2017","1,036.2","1,037.2","1,050.8","1,030.0","0.18K","-0.10%"
"Mar 29, 2017","1,037.2","1,041.9","1,055.0","1,010.0","0.19K","-0.45%"
"Mar 28, 2017","1,041.9","1,043.8","1,061.0","1,014.0","0.21K","-0.18%"
"Mar 27, 2017","1,043.8","979.0","1,046.0","970.1","0.26K","6.62%"
"Mar 26, 2017","979.0","982.0","1,020.0","969.1","0.22K","-0.31%"
"Mar 25, 2017","982.0","951.2","990.0","905.8","0.22K","3.24%"
"Mar 24, 2017","951.2","1,045.0","1,055.5","950.0","0.23K","-8.98%"
"Mar 23, 2017","1,045.0","1,041.9","1,090.0","1,036.0","0.22K","0.29%"
"Mar 22, 2017","1,041.9","1,118.0","1,120.0","1,000.0","0.22K","-6.80%"
"Mar 21, 2017","1,118.0","1,044.3","1,118.0","1,039.0","0.25K","7.06%"
"Mar 20, 2017","1,044.3","1,032.8","1,060.0","1,014.5","0.19K","1.11%"
"Mar 19, 2017","1,032.8","980.9","1,076.8","972.0","0.19K","5.29%"
"Mar 18, 2017","980.9","1,075.3","1,102.6","934.9","0.36K","-8.78%"
"Mar 17, 2017","1,075.3","1,180.6","1,180.6","1,066.0","0.28K","-8.92%"
"Mar 16, 2017","1,180.6","1,245.0","1,254.0","1,163.2","0.24K","-5.17%"
"Mar 15, 2017","1,245.0","1,232.8","1,250.0","1,230.0","0.16K","0.99%"
"Mar 14, 2017","1,232.8","1,223.3","1,246.4","1,218.0","0.22K","0.78%"
"Mar 13, 2017","1,223.3","1,223.2","1,234.6","1,202.8","0.22K","0.00%"
"Mar 12, 2017","1,223.2","1,169.2","1,225.6","1,162.2","0.15K","4.62%"
"Mar 11, 2017","1,169.2","1,118.0","1,188.4","1,116.1","0.15K","4.58%"
"Mar 10, 2017","1,118.0","1,190.8","1,261.7","1,073.0","0.33K","-6.12%"
"Mar 09, 2017","1,190.8","1,141.1","1,207.5","1,130.5","0.19K","4.36%"
"Mar 08, 2017","1,141.1","1,235.0","1,238.0","1,138.0","0.23K","-7.60%"
"Mar 07, 2017","1,235.0","1,257.6","1,258.9","1,175.3","0.21K","-1.80%"
"Mar 06, 2017","1,257.6","1,259.0","1,264.0","1,248.5","0.19K","-0.11%"
"Mar 05, 2017","1,259.0","1,250.2","1,260.0","1,234.3","0.19K","0.70%"
